Data;Arquivo;Laboratorio/Grupo;Prof.Orientador;Email;Aluno;Email;IC/MS/Dr/Pesq;Nome Amostra;2thetai;2thetaf;Countingtime;TotalTime;XrayTube;XrayMirror
2010-11-22;Xpert_1204.xrdml;;;;;;;B1CN5;10.01156514;99.99339232;77.520;2209;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-11-22;Xpert_1203.xrdml;;;;;;;B1CN4;10.01156514;99.99339232;77.520;2208;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-11-19;Xpert_1202.xrdml;;;;;;;MATEUS;9.99856514;99.99352261;77.520;2208;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-11-19;Xpert_1201.xrdml;;;;;;;A317LE1;30.01156514;119.99339232;77.520;2208;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-11-19;Xpert_1200.xrdml;;;;;;;B625E1;30.01156514;119.99339232;77.520;2209;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_120.xrdml;;;;;;;#05;10.00356514;89.99324721;49.470;1275;PW3376/00 Co LFF DK184432;;
2010-12-03;Xpert_1219.xrdml;;;;;;;MATEUS;10.01156514;99.99339232;77.520;2208;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1218.xrdml;;;;;;;A4;15.01156514;79.99333411;77.520;1621;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1217.xrdml;;;;;;;A3;15.01156514;79.99333411;77.520;1616;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1216.xrdml;;;;;;;EA 059;20.00656514;119.99366772;97.920;3075;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1215.xrdml;;;;;;;C5CN4;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1214.xrdml;;;;;;;C1CN9;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1213.xrdml;;;;;;;C1CN7;10.01156514;99.99339232;77.520;2206;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1212.xrdml;;;;;;;C1CN5;10.01156514;99.99339232;77.520;2207;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1211.xrdml;;;;;;;C1CN4;10.01156514;99.99339232;77.520;2207;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-02;Xpert_1210.xrdml;;;;;;;B5CN9;10.01156514;99.99339232;77.520;2207;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_121.xrdml;;;;;;;#7;10.00356514;89.99324721;49.470;1274;PW3376/00 Co LFF DK184432;;
2010-12-03;Xpert_1229.xrdml;;;;;;;D-Valina temp S(B);10.00656514;59.99355129;77.520;1266;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1228.xrdml;;;;;;;D-Valina temp S(A);10.00656514;59.99355129;77.520;1267;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1227.xrdml;;;;;;;D-Valina mesa;10.00656514;59.99355129;77.520;1263;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1226.xrdml;;;;;;;V12 (A);3.00556514;14.99351322;77.520;366;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1225.xrdml;;;;;;;BBPC + 35% MUB;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1224.xrdml;;;;;;;BBPC + 30% MUB;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1223.xrdml;;;;;;;BB + 25% MUB;10.00356514;89.99324721;77.520;1972;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1222.xrdml;;;;;;;BB + 20% MUB;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1221.xrdml;;;;;;;BBPCS + 15% MUB;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1220.xrdml;;;;;;;BB + 5% MUB;10.00356514;89.99324721;77.520;1972;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_122.xrdml;;;;;;;#22;10.00356514;89.99324721;49.470;1275;PW3376/00 Co LFF DK184432;;
2010-12-06;Xpert_1239.xrdml;;;;;;;MnFe2O4;20.00656514;119.99366772;77.520;2444;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1238.xrdml;;;;;;;475C/ 100h;40.00856514;109.99297181;77.520;1739;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1237.xrdml;;;;;;;475C/ 10h;40.00856514;109.99297181;77.520;1738;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1236.xrdml;;;;;;;475C/ 1h;40.00856514;109.99297181;77.520;1737;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1235.xrdml;;;;;;;FeCo 24h;40.00656514;139.99366772;77.520;2444;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1234.xrdml;;;;;;;FeCo 8h;40.00656514;139.99366772;77.520;2443;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1233.xrdml;;;;;;;FeCo 4h;40.00656514;139.99366772;77.520;2444;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1232.xrdml;;;;;;;FeCo 2h;40.00656514;139.99366772;77.520;2443;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1231.xrdml;;;;;;;QTGC 21;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-03;Xpert_1230.xrdml;;;;;;;QTGC 11;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_123.xrdml;;;;;;;#26;10.00356514;89.99324721;49.470;1275;PW3376/00 Co LFF DK184432;;
2010-12-07;Xpert_1249.xrdml;;;;;;;C0,1CF7;10.01156514;99.99339232;77.520;2206;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1248.xrdml;;;;;;;C0,1CF3;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1247.xrdml;;;;;;;C5CN9;10.01156514;99.99339232;77.520;2208;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1246.xrdml;;;;;;;C5CN7;10.01156514;99.99339232;77.520;2211;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1245.xrdml;;;;;;;C5CN5;10.01156514;99.99339232;77.520;2206;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1244.xrdml;;;;;;;SBA-15 Cu-TPYP-calcinado;2.99756514;79.99354276;77.520;1904;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1243.xrdml;;;;;;;SBA-15 Cu- TPYP-aquo;2.99756514;79.99354276;77.520;1904;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1242.xrdml;;;;;;;Co-TPYP-calcinado;2.99756514;79.99354276;77.520;1900;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1241.xrdml;;;;;;;MnZnFe4O8;20.00656514;119.99366772;77.520;2445;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-06;Xpert_1240.xrdml;;;;;;;ZnFe2O4;20.00656514;119.99366772;77.520;2446;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_124.xrdml;;;;;;;#16;10.00356514;89.99324721;49.470;1274;PW3376/00 Co LFF DK184432;;
2010-12-07;Xpert_1259.xrdml;;;;;;;MCM-41-RB-C/SURF;1.51156514;9.99372775;77.520;286;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1258.xrdml;;;;;;;MCM-41-R2-C/SURF;1.51156514;9.99372775;77.520;286;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1257.xrdml;;;;;;;MCM-41-R1-C/SURF;1.51156514;9.99372775;77.520;285;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1256.xrdml;;;;;;;C0,5CF9;10.01156514;99.99339232;77.520;2208;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1255.xrdml;;;;;;;C0,5CF7;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1254.xrdml;;;;;;;C0,5CF3;10.01156514;99.99339232;77.520;2209;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1253.xrdml;;;;;;;C0,2CF9;10.01156514;99.99339232;77.520;2209;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1252.xrdml;;;;;;;C0,2CF7;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1251.xrdml;;;;;;;C0,2CF3;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1250.xrdml;;;;;;;C0,1CF9;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_125.xrdml;;;;;;;#31;10.00356514;89.99324721;49.470;1273;PW3376/00 Co LFF DK184432;;
2010-12-08;Xpert_1269.xrdml;;;;;;;NiTiR;10.00656514;79.99097181;77.520;1735;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1268.xrdml;;;;;;;DOL 02;3.00956514;91.99349084;77.520;2186;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1267.xrdml;;;;;;;DOL 01;3.00956514;91.99349084;77.520;2187;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1266.xrdml;;;;;;;SBA-15-72/24;1.51156514;9.99372775;77.520;284;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1265.xrdml;;;;;;;MCM-48;1.51156514;9.99372775;77.520;284;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1264.xrdml;;;;;;;MCM-41-RE;1.51156514;9.99372775;77.520;284;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1263.xrdml;;;;;;;MCM-41-RAM;1.51156514;9.99372775;77.520;284;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1262.xrdml;;;;;;;MCM-41-RB-S/SURF;1.51156514;9.99372775;77.520;285;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1261.xrdml;;;;;;;MCM-41-R2-S/SURF;1.51156514;9.99372775;77.520;284;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-07;Xpert_1260.xrdml;;;;;;;MCM-41-R1-S/SURF;1.51156514;9.99372775;77.520;285;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_126.xrdml;;;;;;;#08 repetir;10.00356514;89.99324721;49.470;1277;PW3376/00 Co LFF DK184432;;
2010-12-15;Xpert_1279.xrdml;;;;;;;SBA-15 Zn-Tpyp/calcinada;3.01056514;79.99341247;77.520;1904;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1278.xrdml;;;;;;;ceramica branca B4;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1277.xrdml;;;;;;;ceramica branca B3;10.00156514;69.99382669;77.520;1499;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1276.xrdml;;;;;;;ceramica branca B2;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1275.xrdml;;;;;;;ceramica branca B1;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1274.xrdml;;;;;;;argila 2;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1273.xrdml;;;;;;;quartzo;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1272.xrdml;;;;;;;feldspato;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1271.xrdml;;;;;;;caulim;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-08;Xpert_1270.xrdml;;;;;;;5NiSi;10.00656514;79.99097181;77.520;1738;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_127.xrdml;;;;;;;EA029;20.00656514;119.99366772;97.920;3075;PW3376/00 Co LFF DK184432;;
2010-12-17;Xpert_1289.xrdml;;;;;;;SBA-15 Cu-Tpyp/calcinada;3.00856514;9.99387553;77.520;250;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1288.xrdml;;;;;;;SBA-15 Cu-Tpyp/aquo-calcinada;3.00856514;9.99387553;77.520;251;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1287.xrdml;;;;;;;Co-Tpyp/calcinado;3.00856514;9.99387553;77.520;250;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-15;Xpert_1286.xrdml;;;;;;;PNi (lamina);1.50856514;39.99342367;77.520;990;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-15;Xpert_1285.xrdml;;;;;;;PNi (po);1.50856514;39.99342367;77.520;991;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-15;Xpert_1284.xrdml;;;;;;;PZn;1.50856514;39.99342367;77.520;991;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-15;Xpert_1283.xrdml;;;;;;;PCu;1.50856514;39.99342367;77.520;993;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-15;Xpert_1282.xrdml;;;;;;;MgFe2O4;20.00656514;119.99366772;77.520;2443;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-15;Xpert_1281.xrdml;;;;;;;CuFe2O4;20.00656514;119.99366772;77.520;2442;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-15;Xpert_1280.xrdml;;;;;;;NiMo;10.00856514;79.99297181;77.520;1735;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-11;Xpert_128.xrdml;;;;;;;EA030;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-12-22;Xpert_1299.xrdml;;;;;;;SBA-15 Zn-Tpyp/calcinada ;3.00856514;9.99387553;77.520;252;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1298.xrdml;;;;;;;AN X;15.00356514;119.99330542;77.520;2562;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1297.xrdml;;;;;;;AZ 04;8.00656514;39.99193374;77.520;841;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1296.xrdml;;;;;;;AZ 03;8.00656514;39.99193374;77.520;841;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1295.xrdml;;;;;;;AZ 02;8.00656514;39.99193374;77.520;842;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1294.xrdml;;;;;;;AZ 01;8.00656514;39.99193374;77.520;839;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1293.xrdml;;;;;;;CLOVIS;10.00656514;99.98839232;77.520;2208;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1292.xrdml;;;;;;;PCu (lamina);1.50856514;39.99342367;77.520;994;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1291.xrdml;;;;;;;PCo (lamina);1.50856514;39.99342367;77.520;995;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-17;Xpert_1290.xrdml;;;;;;;PCo (po);1.50856514;39.99342367;77.520;992;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-12;Xpert_129.xrdml;;;;;;;mistura 1;10.00156514;119.99394312;77.570;2680;PW3376/00 Co LFF DK184432;;
2010-12-22;Xpert_1309.xrdml;;;;;;;M15;10.00356514;89.99324721;97.920;2481;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1308.xrdml;;;;;;;M14;10.00356514;89.99324721;97.920;2482;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1307.xrdml;;;;;;;M13;10.00356514;89.99324721;97.920;2482;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1306.xrdml;;;;;;;M12;10.00356514;89.99324721;97.920;2482;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1305.xrdml;;;;;;;Ag-joel;20.00656514;119.99366772;67.320;2129;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1304.xrdml;;;;;;;SBA-15 SC;1.51156514;9.99372775;97.920;354;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1303.xrdml;;;;;;;SBA-15;1.51156514;9.99372775;97.920;354;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1302.xrdml;;;;;;;MCM-41;1.51156514;9.99372775;97.920;359;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1301.xrdml;;;;;;;LZX Na;5.00956514;49.99391359;77.520;1147;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1300.xrdml;;;;;;;EZX Na;5.00956514;49.99391359;77.520;1147;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-12;Xpert_130.xrdml;;;;;;;mistura 2;10.00156514;119.99394312;77.520;2681;PW3376/00 Co LFF DK184432;;
2010-12-22;Xpert_1311.xrdml;;;;;;;M17;10.00356514;89.99324721;97.920;2481;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-12-22;Xpert_1310.xrdml;;;;;;;M16;10.00356514;89.99324721;97.920;2482;PW3376/00 Co LFF DK184432;Inc. Beam Co W/Si (hybrid MPD);
2010-02-12;Xpert_131.xrdml;;;;;;;celulose dende;5.00156514;89.99388491;97.920;2631;PW3376/00 Co LFF DK184432;;
2010-02-18;Xpert_132.xrdml;;;;;;;Nubia;15.00356514;119.99330542;97.920;3222;PW3376/00 Co LFF DK184432;;
2010-02-18;Xpert_133.xrdml;;;;;;;RWC 276;20.00656514;119.99366772;77.520;2444;PW3376/00 Co LFF DK184432;;
2010-02-18;Xpert_134.xrdml;;;;;;;RWC 625;20.00656514;119.99366772;77.520;2447;PW3376/00 Co LFF DK184432;;
2010-02-18;Xpert_135.xrdml;;;;;;;RWC 686;20.00656514;119.99366772;77.520;2447;PW3376/00 Co LFF DK184432;;
2010-02-18;Xpert_136.xrdml;;;;;;;RW10- 276;20.00656514;119.99366772;77.520;2446;PW3376/00 Co LFF DK184432;;
2010-02-18;Xpert_137.xrdml;;;;;;;RW10- 276;20.00656514;119.99366772;77.520;2446;PW3376/00 Co LFF DK184432;;
2010-02-18;Xpert_138.xrdml;;;;;;;RW10 - 686;20.00656514;119.99366772;77.520;2447;PW3376/00 Co LFF DK184432;;
2010-02-18;Xpert_139.xrdml;;;;;;;EA027R;20.00656514;119.99366772;97.920;3076;PW3376/00 Co LFF DK184432;;
2010-02-19;Xpert_140.xrdml;;;;;;;BMW;10.00656514;119.99894312;77.570;2682;PW3376/00 Co LFF DK184432;;
2010-02-19;Xpert_141.xrdml;;;;;;;BZN;10.00656514;119.99894312;77.520;2682;PW3376/00 Co LFF DK184432;;
2010-02-19;Xpert_142.xrdml;;;;;;;N3;40.00156514;99.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-02-19;Xpert_143.xrdml;;;;;;;N4;40.00156514;99.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-02-19;Xpert_144.xrdml;;;;;;;N12;40.00156514;99.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-02-19;Xpert_145.xrdml;;;;;;;N15;40.00156514;99.99382669;77.520;1499;PW3376/00 Co LFF DK184432;;
2010-02-22;Xpert_146.xrdml;;;;;;;BORRA BRANCA;20.00656514;119.99366772;97.920;3077;PW3376/00 Co LFF DK184432;;
2010-02-22;Xpert_147.xrdml;;;;;;;BORRA PRETA;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-02-22;Xpert_148.xrdml;;;;;;;EA031;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_149.xrdml;;;;;;;coacervato;10.00856514;79.99297181;77.570;1739;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_150.xrdml;;;;;;;coacervato n/p;10.00856514;79.99297181;77.520;1736;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_151.xrdml;;;;;;;ZEO-BR;5.00956514;49.99391359;77.520;1146;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_152.xrdml;;;;;;;DMS 01;0.50056514;9.99375952;97.920;388;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_153.xrdml;;;;;;;CACO3 2302;10.00356514;89.99324721;77.520;1975;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_154.xrdml;;;;;;;CACO3 2302 TH;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_155.xrdml;;;;;;;N1;45.00656514;109.98833411;77.520;1620;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_156.xrdml;;;;;;;N2;45.00656514;109.98833411;77.520;1618;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_157.xrdml;;;;;;;N11;45.00656514;109.98833411;77.520;1618;PW3376/00 Co LFF DK184432;;
2010-02-23;Xpert_158.xrdml;;;;;;;N14;45.00656514;109.98833411;77.520;1618;PW3376/00 Co LFF DK184432;;
2010-02-24;Xpert_159.xrdml;;;;;;;EA032;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-02-24;Xpert_160.xrdml;;;;;;;EA033;20.00656514;119.99366772;97.920;3074;PW3376/00 Co LFF DK184432;;
2010-02-24;Xpert_161.xrdml;;;;;;;BCF5;20.00656514;79.99882669;77.570;1502;PW3376/00 Co LFF DK184432;;
2010-02-24;Xpert_162.xrdml;;;;;;;BCF6;20.00656514;79.99882669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-02-24;Xpert_163.xrdml;;;;;;;BZF5;20.00656514;79.99882669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-02-24;Xpert_164.xrdml;;;;;;;BZF6;20.00656514;79.99882669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-02-25;Xpert_165.xrdml;;;;;;;SYM OX;3.00556514;39.99357144;77.570;958;PW3376/00 Co LFF DK184432;;
2010-02-25;Xpert_166.xrdml;;;;;;;SYM IN NATURA;3.00556514;39.99357144;77.520;955;PW3376/00 Co LFF DK184432;;
2010-02-25;Xpert_167.xrdml;;;;;;;SYM PHOP;3.00556514;39.99357144;77.520;955;PW3376/00 Co LFF DK184432;;
2010-02-25;Xpert_168.xrdml;;;;;;;N3;45.00656514;109.98833411;77.520;1618;PW3376/00 Co LFF DK184432;;
2010-02-25;Xpert_169.xrdml;;;;;;;N4;45.00656514;109.98833411;77.520;1619;PW3376/00 Co LFF DK184432;;
2010-02-25;Xpert_170.xrdml;;;;;;;N12;45.00656514;109.98833411;77.520;1619;PW3376/00 Co LFF DK184432;;
2010-02-25;Xpert_171.xrdml;;;;;;;N15;45.00656514;109.98833411;77.520;1619;PW3376/00 Co LFF DK184432;;
2010-02-25;Xpert_172.xrdml;;;;;;;AGFE;10.00856514;79.99297181;77.520;1737;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_173.xrdml;;;;;;;HT4;10.00156514;69.99382669;77.570;1499;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_174.xrdml;;;;;;;NIFE 400;20.00656514;119.99366772;77.570;2445;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_175.xrdml;;;;;;;AN007;15.00656514;119.99630542;97.920;3223;PW3376/00 Co LFF DK184432;;
2010-03-01;Xpert_176.xrdml;;;;;;;SBN B 1000;10.00156514;69.99382669;77.520;1499;PW3376/00 Co LFF DK184432;;
